restaurant,name,category,calories,fat,carbs
Dairy Queen,Crispy FlameThrower Chicken Sandwich,Sandwiches,830,51,63
Dairy Queen,Hot Dog,Entrees,290,17,22
Dairy Queen,French Fries - Large,French Fries,500,21,70
Dairy Queen,Deluxe Double Cheeseburger,Burgers,640,34,35
Dairy Queen,Sausage Biscuit Twin Pack,Breakfast,600,36,48
Dairy Queen,Banana Split Blizzard - Mini,Desserts,290,8,49
Dairy Queen,Choco Cherry Love Blizzard - Medium,Desserts,650,24,95
Dairy Queen,Double Fudge Cookie Dough Blizzard - Mini,Desserts,450,18,63
Dairy Queen,Georgia Mud Fudge Blizzard - Medium,Desserts,990,55,115
Dairy Queen,M&M’s® Chocolate Candy Blizzard - Mini,Desserts,370,13,57
Dairy Queen,Mint Oreo Blizzard - Medium,Desserts,740,25,116
Dairy Queen,Reese’s® Peanut Butter Cups® Blizzard - Mini,Desserts,360,14,50
Dairy Queen,Strawberry CheeseQuake Blizzard - Medium,Desserts,690,28,92
Dairy Queen,Cocoa Fudge,Desserts,140,10,16
Dairy Queen,Peanuts,Desserts,80,7,3
Dairy Queen,Caramel MooLatté - Medium,Coffee,650,20,103
Dairy Queen,"Arctic Rush, All Flavors - Large",Drinks,350,0,70
Dairy Queen,"Shake, Caramel - Small",Shakes,560,20,83
Dairy Queen,"Shake, Hot Fudge - Medium",Shakes,750,29,108
Dairy Queen,"Shake, Vanilla - Large ",Shakes,840,28,128
Dairy Queen,"Malt, Chocolate - Small",Shakes,590,21,92
Dairy Queen,"Malt, Strawberry - Medium",Shakes,700,22,107
Dairy Queen,"Lemonade Chiller, Strawberry, Large",Drinks,680,0,161
Dairy Queen,Vanilla Cone - Small,Desserts,230,7,36
Dairy Queen,"Dipped Cone, Chocolate - Large ***",Desserts,660,30,85
Dairy Queen,"Sundae, Chocolate - Small",Desserts,280,8,48
Dairy Queen,"Sundae, Peanut Butter - Medium",Desserts,570,32,56
Dairy Queen,Fudge Brownie Temptation Waffle Bowl Sundae,Desserts,940,48,121
Dairy Queen,No Sugar Added Dilly Bar,Desserts,190,13,24
Dairy Queen,Vanilla Orange Bar,Desserts,60,0,18
Dairy Queen,"Reese’s PB Cups Blizzard Cake 8”, 1/8 slice***",Desserts,580,27,76
Dairy Queen,Chick. Strip Basket - 4pc w/ Country Gravy,Chicken,1030,53,105
Dairy Queen,Grilled Chicken Sandwich,Sandwiches,360,15,32
Dairy Queen,Foot-Long Hot Dog,Entrees,560,35,39
Dairy Queen,French Fries - Regular,French Fries,310,13,43
Dairy Queen,Deluxe Cheeseburger,Burgers,400,18,35
Dairy Queen,Ham Biscuit Sandwich,Breakfast,360,21,26
Dairy Queen,Banana Cream Pie Blizzard - Large,Desserts,1090,38,168
Dairy Queen,Choco Cherry Love Blizzard - Small,Desserts,460,17,69
Dairy Queen,Cookie Dough Blizzard - Large,Desserts,1300,52,190
Dairy Queen,Georgia Mud Fudge Blizzard - Small,Desserts,680,35,82
Dairy Queen,Heath Blizzard - Large,Desserts,1260,57,173
Dairy Queen,Mint Oreo Blizzard - Small,Desserts,560,18,87
Dairy Queen,Oreo CheeseQuake Blizzard - Large,Desserts,1140,49,151
Dairy Queen,Strawberry CheeseQuake Blizzard - Small,Desserts,510,20,69
Dairy Queen,Peanut Butter Topping,Desserts,180,15,8
Dairy Queen,Caramel MooLatté - Small,Coffee,520,16,82
Dairy Queen,"Arctic Rush, All Flavors - Medium",Drinks,260,0,53
Dairy Queen,"Shake, Banana - Large",Shakes,750,26,111
Dairy Queen,"Shake, Hot Fudge - Small",Shakes,560,22,79
Dairy Queen,"Shake, Vanilla - Medium",Shakes,650,22,98
Dairy Queen,"Malt, Cherry - Large",Shakes,910,27,144
Dairy Queen,"Malt, Strawberry - Small",Shakes,550,19,81
Dairy Queen,"Lemonade Chiller, Strawberry, Medium",Drinks,420,0,96
Dairy Queen,Vanilla Cone - Large,Desserts,470,14,74
Dairy Queen,"Sundae, Banana - Medium",Desserts,330,10,53
Dairy Queen,"Sundae, Chocolate - Large",Desserts,570,17,98
Dairy Queen,"Sundae, Pineapple - Small",Desserts,230,7,38
Dairy Queen,Plain Waffle Cone with Soft Serve,Desserts,420,13,67
Dairy Queen,Butterscotch Dilly Bar,Desserts,210,11,24
Dairy Queen,"DQ Cake, 10”, 1/12 slice ",Desserts,410,15,60
Dairy Queen,"Choc. Xtreme Blizzard Cake, 8”, 1/8 slice***",Desserts,620,29,83
Dairy Queen,Chicken Quesadilla Basket,Chicken,1160,60,110
Dairy Queen,Crispy Chicken Salad,Salads,470,26,29
Dairy Queen,Hot Dog Kids’ ,Kid's Meals,290,17,22
Dairy Queen,Chili Cheese Fries,French Fries,1020,51,116
Dairy Queen,Deluxe Double Hamburger,Burgers,540,26,34
Dairy Queen,Ultimate Breakfast Burrito,Breakfast,640,37,55
Dairy Queen,Banana Split Blizzard - Small,Desserts,440,14,71
Dairy Queen,Choco Cherry Love Blizzard - Large,Desserts,920,34,136
Dairy Queen,Double Fudge Cookie Dough Blizzard - Small,Desserts,750,32,107
Dairy Queen,Georgia Mud Fudge Blizzard - Large,Desserts,1450,83,164
Dairy Queen,M&M’s Chocolate Candy Blizzard - Small,Desserts,660,23,101
Dairy Queen,Mint Oreo Blizzard - Large,Desserts,1070,36,168
Dairy Queen,Reese’s Peanut Butter Cups Blizzard - Small,Desserts,530,21,74
Dairy Queen,Strawberry CheeseQuake Blizzard - Large,Desserts,930,37,124
Dairy Queen,Caramel Topping,Desserts,90,1,20
Dairy Queen,Coconut Flakes,Desserts,80,7,7
Dairy Queen,Pecan Pieces,Desserts,100,11,2
Dairy Queen,Caramel MooLatté - Large,Coffee,690,23,107
Dairy Queen,"Arctic Rush Freeze, All Flavors - Small",Drinks,380,10,65
Dairy Queen,"Shake, Caramel - Medium",Shakes,740,24,117
Dairy Queen,"Shake, Hot Fudge - Large",Shakes,970,36,141
Dairy Queen,"Malt, Banana - Small",Shakes,540,19,80
Dairy Queen,"Malt, Chocolate - Medium",Shakes,790,26,130
Dairy Queen,"Malt, Strawberry - Large",Shakes,880,27,137
Dairy Queen,"Dipped Cone, Chocolate - Small ***",Desserts,330,15,42
Dairy Queen,"Sundae, Cherry - Medium",Desserts,350,10,57
Dairy Queen,"Sundae, Marshmallow - Large",Desserts,580,14,103
Dairy Queen,Turtle Waffle Bowl Sundae,Desserts,810,35,115
Dairy Queen,Strawberry Shortcake,Desserts,480,17,75
Dairy Queen,Stars & Stripes StarKiss Bar,Desserts,80,0,21
Dairy Queen,"Oreo Blizzard Cake, 8”, 1/8 slice***",Desserts,550,24,75
Dairy Queen,Original Cheeseburger,Burgers,400,18,34
Dairy Queen,Iron Grilled Cheese Sandwich,Sandwiches,420,14,52
Dairy Queen,Chili Dog,Entrees,330,20,24
Dairy Queen,Banana,Kid's Meals,110,0,29
Dairy Queen,Chili - Bowl,Soups,710,24,881
Dairy Queen,Sausage Biscuit Sandwich,Breakfast,440,30,25
Dairy Queen,Banana Cream Pie Blizzard - Small,Desserts,570,21,85
Dairy Queen,Butterfinger Blizzard - Large,Desserts,990,35,151
Dairy Queen,Cookie Dough Blizzard - Small,Desserts,710,28,104
Dairy Queen,French Silk Pie Blizzard - Large,Desserts,1320,62,176
Dairy Queen,Heath Blizzard - Small,Desserts,600,26,83
Dairy Queen,Midnight Truffle Blizzard - Large,Desserts,1300,65,171
Dairy Queen,Oreo CheeseQuake Blizzard - Small,Desserts,580,25,78
Dairy Queen,Snickers Blizzard - Large,Desserts,1140,44,168
Dairy Queen,M&M’s Chocolate Candies,Desserts,140,6,20
Dairy Queen,Cappuccino MooLatté - Medium,Coffee,570,19,84
Dairy Queen,Mocha MooLatté - Large,Coffee,820,31,121
Dairy Queen,"Shake, Banana - Small",Shakes,480,18,68
Dairy Queen,"Shake, Chocolate - Medium",Shakes,700,25,112
Dairy Queen,"Shake, Strawberry - Large",Shakes,770,26,114
Dairy Queen,"Malt, Cherry - Small",Shakes,560,19,83
Dairy Queen,"Malt, Peanut Butter - Medium",Shakes,1010,53,111
Dairy Queen,"Lemonade Chiller, Classic, Large",Drinks,600,0,143
Dairy Queen,Chocolate Cone - Large,Desserts,490,15,75
Dairy Queen,"Sundae, Caramel - Large",Desserts,610,16,103
Dairy Queen,"Sundae, Marshmallow - Small",Desserts,290,7,50
Dairy Queen,"Sundae, Strawberry - Medium",Desserts,350,10,56
Dairy Queen,Peanut Butter Bash™,Desserts,580,27,73
Dairy Queen,DQ Sandwich,Desserts,190,5,31
Dairy Queen,"DQ Sheet Cake, 1/24 slice",Desserts,320,13,47
Dairy Queen,1/2 lb. GrillBurger with Cheese,Burgers,800,51,44
Dairy Queen,Iron Grilled Classic Club Sandwich,Sandwiches,600,24,55
Dairy Queen,Grilled Chicken Wrap,Sandwiches,280,15,22
Dairy Queen,Fries,Kid's Meals,190,8,27
Dairy Queen,Barbecue Pork Sandwich,Sandwiches,310,9,41
Dairy Queen,Cheese Curds ,Sides,550,45,0
Dairy Queen,Hashbrowns,Breakfast,190,12,18
Dairy Queen,Butterfinger Blizzard - Small,Desserts,470,16,71
Dairy Queen,Chocolate Xtreme Blizzard - Large,Desserts,1420,67,189
Dairy Queen,French Silk Pie Blizzard - Small,Desserts,670,30,90
Dairy Queen,Hawaiian Blizzard - Large,Desserts,820,29,125
Dairy Queen,Midnight Truffle Blizzard - Small,Desserts,750,37,99
Dairy Queen,Oreo Cookies Blizzard - Large,Desserts,980,36,145
Dairy Queen,Snickers Blizzard - Small,Desserts,670,26,99
Dairy Queen,Turtle Pecan Cluster Blizzard - Large ***,Desserts,1470,82,164
Dairy Queen,Chocolate Chip Cookie Dough Pieces,Desserts,130,6,18
Dairy Queen,Whipped Topping,Desserts,90,7,7
Dairy Queen,Mocha MooLatté - Small,Coffee,500,19,74
Dairy Queen,"Arctic Rush Float, All Flavors - Medium",Drinks,420,7,82
Dairy Queen,"Shake, Cherry - Large",Shakes,830,27,126
Dairy Queen,"Shake, Strawberry - Small",Shakes,490,18,70
Dairy Queen,"Malt, Caramel - Medium",Shakes,830,25,134
Dairy Queen,"Malt, Hot Fudge - Large",Shakes,1090,38,165
Dairy Queen,"Lemonade Chiller, Classic, Small",Drinks,250,0,55
Dairy Queen,Chocolate Cone - Kids’ ,Desserts,180,5,28
Dairy Queen,"Sundae, Banana - Large",Desserts,470,14,76
Dairy Queen,"Sundae, Hot Fudge - Small",Desserts,300,10,46
Dairy Queen,"Sundae, Pineapple - Medium",Desserts,340,10,54
Dairy Queen,Peanut Buster® Parfait,Desserts,710,31,96
Dairy Queen,Cherry Dilly Bar,Desserts,210,12,24
Dairy Queen,"DQ Cake, 8”, 1/8 slice",Desserts,410,15,59
Dairy Queen,1/4 lb. Bacon Cheese GrillBurger™,Burgers,630,37,44
Dairy Queen,Veggie Quesadilla Basket,Entrees,1100,59,110
Dairy Queen,Grilled Chicken Salad,Salads,330,15,13
Dairy Queen,Cheeseburger Kids’,Kid's Meals,400,18,34
Dairy Queen,Onion Rings,Sides,360,16,47
Dairy Queen,Deluxe Hamburger,Burgers,350,14,34
Dairy Queen,Country Platter,Breakfast,780,46,69
Dairy Queen,Banana Split Blizzard - Medium,Desserts,570,17,93
Dairy Queen,Chocolate Xtreme Blizzard - Mini,Desserts,400,17,55
Dairy Queen,Double Fudge Cookie Dough Blizzard - Med,Desserts,1010,42,144
Dairy Queen,Hawaiian Blizzard - Mini,Desserts,300,10,45
Dairy Queen,M&M’s Chocolate Candy Blizzard - Medium,Desserts,840,30,127
Dairy Queen,Oreo® Cookies Blizzard - Mini,Desserts,350,13,52
Dairy Queen,Reese’s Peanut Butter Cups Blizzard - Med,Desserts,740,31,101
Dairy Queen,Turtle Pecan Cluster Blizzard - Mini ***,Desserts,430,20,56
Dairy Queen,Cheesecake Pieces,Desserts,100,6,10
Dairy Queen,Heath Pieces,Desserts,150,9,17
Dairy Queen,Reese’s Peanut Butter Cups Pieces,Desserts,140,8,16
Dairy Queen,French Vanilla MooLatté - Small,Coffee,500,15,80
Dairy Queen,"Arctic Rush Freeze, All Flavors - Medium",Drinks,470,12,80
Dairy Queen,"Shake, Caramel - Large",Shakes,960,29,155
Dairy Queen,"Shake, Peanut Butter - Small",Shakes,640,33,71
Dairy Queen,"Malt, Banana - Medium",Shakes,670,22,102
Dairy Queen,"Malt, Chocolate - Large",Shakes,1020,32,171
Dairy Queen,"Malt, Vanilla - Small",Shakes,580,19,89
Dairy Queen,Chocolate Cone - Medium,Desserts,340,10,54
Dairy Queen,"Sundae, Caramel - Medium",Desserts,430,11,74
Dairy Queen,"Sundae, Hot Fudge - Large",Desserts,610,21,94
Dairy Queen,"Sundae, Strawberry - Small",Desserts,260,7,44
Dairy Queen,Oreo® Brownie EarthQuake® Treat,Desserts,740,27,149
Dairy Queen,Buster Bar® Treat***,Desserts,460,28,44
Dairy Queen,"DQ Log Cake, 1/8 slice ",Desserts,310,12,44
Dairy Queen,1/4 lb. Mushroom Swiss GrillBurger,Burgers,570,35,39
Dairy Queen,Iron Grilled Turkey Sandwich,Sandwiches,550,23,43
Dairy Queen,Crispy Chicken Wrap,Sandwiches,350,21,30
Dairy Queen,Grilled Cheese Kids’ ,Kid's Meals,320,13,30
Dairy Queen,Barbecue Beef Sandwich,Sandwiches,350,14,40
Dairy Queen,Crispy Fish Sandwich,Sandwiches,470,22,53
Dairy Queen,Pancake Platter,Breakfast,310,6,57
Dairy Queen,Butterfinger® Blizzard - Mini,Desserts,340,12,52
Dairy Queen,Chocolate Xtreme Blizzard - Medium,Desserts,960,45,130
Dairy Queen,French Silk Pie Blizzard - Mini,Desserts,430,19,57
Dairy Queen,Hawaiian Blizzard - Medium,Desserts,600,21,92
Dairy Queen,Midnight Truffle Blizzard - Mini,Desserts,400,19,54
Dairy Queen,Oreo Cookies Blizzard - Medium,Desserts,680,25,100
Dairy Queen,Snickers® Blizzard - Mini,Desserts,370,13,55
Dairy Queen,Turtle Pecan Cluster Blizzard - Medium ***,Desserts,1070,56,129
Dairy Queen,Choco Chunks,Desserts,150,10,17
Dairy Queen,Strawberry Topping,Desserts,25,0,6
Dairy Queen,French Vanilla MooLatté - Large,Coffee,780,22,129
Dairy Queen,"Arctic Rush Float, All Flavors - Small",Drinks,330,6,65
Dairy Queen,"Shake, Cherry - Medium",Shakes,630,22,94
Dairy Queen,"Shake, Peanut Butter - Large",Shakes,1230,71,120
Dairy Queen,"Malt, Caramel - Small",Shakes,610,20,95
Dairy Queen,"Malt, Hot Fudge - Medium",Shakes,840,30,126
Dairy Queen,"Malt, Vanilla - Large",Shakes,950,29,151
Dairy Queen,Chocolate Cone - Small ,Desserts,240,7,37
Dairy Queen,"Sundae, Caramel - Small",Desserts,300,8,50
Dairy Queen,"Sundae, Hot Fudge - Medium",Desserts,440,15,67
Dairy Queen,"Sundae, Pineapple - Large",Desserts,480,14,77
Dairy Queen,Banana Split,Desserts,520,14,94
Dairy Queen,Heath® Dilly Bar,Desserts,220,13,25
Dairy Queen,"DQ Heart Cake, 1/10 slice",Desserts,290,11,42
Dairy Queen,1/2 lb. FlameThrower® GrillBurger,Burgers,1000,74,40
Dairy Queen,Popcorn Shrimp Basket,Entrees,1000,49,116
Dairy Queen,Side Salad,Salads,20,0,5
Dairy Queen,Chicken Strip Kids’ (2),Kid's Meals,220,12,15
Dairy Queen,Corn Dog,Sides,260,15,26
Dairy Queen,DQ Ultimate® Burger,Burgers,780,48,34
Dairy Queen,Ultimate Hashbrown Platter,Breakfast,660,43,45
Dairy Queen,Banana Split Blizzard - Large,Desserts,780,23,129
Dairy Queen,Chocolate Xtreme Blizzard - Small,Desserts,650,29,88
Dairy Queen,Double Fudge Cookie Dough Blizzard - Large,Desserts,1340,58,189
Dairy Queen,Hawaiian Blizzard - Small,Desserts,440,15,67
Dairy Queen,M&M’s Chocolate Candy Blizzard - Large,Desserts,1140,41,176
Dairy Queen,Oreo Cookies Blizzard - Small,Desserts,550,20,81
Dairy Queen,Reese’s Peanut Butter Cups Blizzard - Large,Desserts,1040,44,141
Dairy Queen,Turtle Pecan Cluster Blizzard - Small ***,Desserts,700,33,88
Dairy Queen,Brownie Pieces,Desserts,130,6,17
Dairy Queen,Snickers Pieces,Desserts,130,7,17
Dairy Queen,French Vanilla MooLatté - Medium,Coffee,630,19,101
Dairy Queen,"Arctic Rush Freeze, All Flavors - Large",Drinks,610,15,107
Dairy Queen,"Shake, Cherry - Small",Shakes,500,18,72
Dairy Queen,"Shake, Peanut Butter - Medium",Shakes,920,52,94
Dairy Queen,"Malt, Banana - Large",Shakes,860,27,134
Dairy Queen,"Malt, Hot Fudge - Small",Shakes,620,22,90
Dairy Queen,"Malt, Vanilla - Medium",Shakes,740,23,116
Denny's,"Milk Shakes (Vanilla, Chocolate or Strawberry)",Shakes,610,28,74
Denny's,Meat Lover’s Scramble,Breakfast,1140,63,94
Denny's,Chicken Sausage Patty (1),Breakfast,110,9,0
Denny's,Ultimate Skillet,Breakfast,740,56,34
Denny's,Pancake Puppies®,Sides,370,8,68
Denny's,Fit Fare® Omelette,Breakfast,390,18,25
Denny's,Chicken Wings w/ Sweet & Tangy BBQ Sauce (add dipping sauce),Appetizers,450,18,40
Denny's,Classic Cheeseburger (add choices),Burgers,820,44,47
Denny's,Hickory Grilled Chicken Sandwich (add choices),Sandwiches,900,47,67
Denny's,Half Size Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,Salads,310,10,21
Denny's,OJ Strawberry Mango,Drinks,250,0,62
Denny's,Bacon Avocado Burrito w/ hash browns,Breakfast,1010,59,91
Denny's,Eggs (2),Breakfast,250,21,1
Denny's,All  -  American Slam® (add choices),Breakfast,800,68,5
Denny's,Bacon Strips,Sides,140,11,1
Denny's,Red  -  Skinned Potatoes,Sides,210,7,27
Denny's,Moons Over My Hammy Omelette™ w/ hash browns (add choices),Breakfast,770,53,31
Denny's,Mozzarella Cheese Sticks (add marinara sauce),Appetizers,560,20,58
Denny's,Double Cheeseburger (add choices),Burgers,1400,87,49
Denny's,Prime Rib Philly Melt (add choices),Sandwiches,670,36,52
Denny's,"French Fries, salted",French Fries,430,23,50
Denny's,Broccoli,Sides,25,0,4
Denny's,Vegetable Rice Pilaf,Sides,190,3,35
Denny's,Coconut Cream Pie,Desserts,630,39,65
Denny's,Pacific Chiller,Drinks,210,0,54
Denny's,Banana Pecan Pancake Breakfast,Breakfast,780,15,130
Denny's,Egg Whites (2),Breakfast,50,0,1
Denny's,Belgian Waffle Slam®,Breakfast,820,64,32
Denny's,Bagel & Cream Cheese,Sides,428,12,48
Denny's,English Muffin / no margarine,Sides,130,1,25
Denny's,Sausage Links (4),Sides,370,34,4
Denny's,Ultimate Omelette® (add choices),Breakfast,620,48,8
Denny's,Sampler™ (add sauce),Appetizers,1380,71,139
Denny's,Mushroom Swiss Burger (add choices),Burgers,860,48,51
Denny's,Spicy Buffalo Chicken Melt (add choices),Sandwiches,860,48,76
Denny's,Pineapple Dream™,Drinks,180,0,47
Denny's,Country  -  Fried Steak & Eggs (add choices),Breakfast,660,43,29
Denny's,English Muffin / no margarine,Breakfast,130,1,25
Denny's,Sausage Links,Breakfast,180,17,2
Denny's,Fit Slam®,Breakfast,390,12,46
Denny's,Bowl of Harvest Oatmeal w/ Milk,Sides,370,5,74
Denny's,"Everything Hash Browns w/ onions, cheese & country gravy",Sides,340,21,33
Denny's,Strawberry Lemonade,Drinks,200,0,50
Denny's,Harvest Oatmeal Breakfast,Breakfast,530,11,93
Denny's,Grilled Ham Slice,Breakfast,120,5,8
Denny's,Seasonal Fruit,Breakfast,70,0,18
Denny's,French Toast Slam®,Breakfast,780,58,35
Denny's,Buttermilk Biscuit,Sides,190,9,24
Denny's,Fruit   -   Banana,Sides,110,0,29
Denny's,Slices of Toast w/ margarine,Sides,270,13,31
Denny's,Western Omelette w/ hash browns (add choices),Breakfast,700,46,32
Denny's,Smothered Cheese Fries,Appetizers,860,53,75
Denny's,Veggie Burger w/ balsamic vinaigrette & Fit Fare® fresh veggies,Burgers,540,13,76
Denny's,Strawberry Mango Pucker™,Drinks,220,0,56
Denny's,Moons Over My Hammy® (add choices),Breakfast,760,41,51
Denny's,Grits w/ margarine,Breakfast,220,3,44
Denny's,Slices of Toast w/ margarine,Breakfast,270,13,31
Denny's,Lumberjack Slam® (add choices),Breakfast,960,50,80
Denny's,Cheddar Cheese Hash Browns,Sides,300,19,26
Denny's,Fruit   -   Grapes,Sides,55,0,29
Denny's,Turkey Bacon Strips,Sides,180,11,1
Denny's,Basket of Puppies w/o syrup,Appetizers,510,11,100
Denny's,Three  -  Dip & Chips,Appetizers,560,25,72
Denny's,Western Burger (add choices),Burgers,1010,55,69
Denny's,Chicken Deluxe Salad  -  Grilled Chicken (add choices),Salads,340,13,13
Denny's,Groovy Mango,Shakes,270,0,71
Denny's,Southwestern Steak Burrito w/ hash browns,Breakfast,1120,63,101
Denny's,Hash Browns,Breakfast,210,12,26
Denny's,Turkey Bacon Strips,Breakfast,90,5,1
Denny's,The Grand Slamwich® w/ hash browns,Breakfast,1520,101,97
Denny's,Chicken Sausage Patty (2),Sides,220,18,1
Denny's,Grilled Ham Slice,Sides,120,5,8
Denny's,Cheese Burger Flatbread,Appetizers,890,54,53
Denny's,Zesty Nachos,Appetizers,1340,61,140
Denny's,"Bacon, Lettuce & Tomato (add choices)",Sandwiches,520,35,35
Denny's,Chicken Deluxe Salad  -  Chicken Strips (add choices),Salads,590,29,43
Denny's,Strawberry Banana Bliss,Shakes,250,0,65
Denny's,T  -  Bone Steak & Eggs (add choices),Breakfast,780,36,4
Denny's,Oatmeal w/ Milk,Breakfast,200,5,31
Denny's,Bananas Foster French Toast Skillet (add meat),Breakfast,860,33,107
Denny's,Eggs (each) 2 oz = 1 egg,Sides,125,11,0
Denny's,Grits w/ margarine,Sides,90,3,15
Denny's,Chicken Strips w/ Buffalo Sauce (add dipping sauce),Appetizers,720,32,52
Denny's,Coffee,Coffee,0,0,0
Denny's,Sweet Georgia Peach,Shakes,260,0,65
Denny's,Bacon Strips,Breakfast,70,5,1
Denny's,"Pancakes, Buttermilk",Breakfast,330,4,67
Denny's,Prime Rib Skillet,Breakfast,850,46,64
Denny's,Grits w/ margarine,Sides,220,3,44
Denny's,Chicken Strips w/ Sweet & Tangy BBQ Sauce (add dipping sauce),Appetizers,820,30,82
Denny's,Flavored Cappuccino,Coffee,100,2,28
Denny's,Heartland Scramble®,Breakfast,1160,63,110
Denny's,Buttermilk Biscuit,Breakfast,190,9,24
Denny's,Santa Fe Skillet,Breakfast,710,52,30
Denny's,Hash Browns,Sides,210,12,26
Denny's,Chicken Wings w/ Buffalo Sauce (add dipping sauces),Appetizers,330,20,3
Denny's,Bacon Slamburger™ (add choices),Burgers,1010,58,56
Denny's,Club Sandwich (add choices),Sandwiches,630,33,55
Denny's,Cranberry Apple Chicken Salad w/ balsamic vinaigrette / no bread,Salads,370,12,32
Denny's,"Veggies, Fit Fare®",Sides,35,1,5
Denny's,Smoked Cheddar Mashed Potatoes,Sides,120,5,49
Denny's,Seasonal Fruit,Sides,70,0,18
Denny's,Veggie  -  Cheese Omelette (add choices),Breakfast,460,33,9
Denny's,Half Size Sampler™ (add sauce),Appetizers,870,42,84
Denny's,Patty Melt (add choices),Burgers,1040,73,41
Denny's,The Super Bird® (add choices),Sandwiches,610,29,54
Denny's,Garlic Dinner Bread,Sides,170,9,21
Denny's,Corn,Sides,120,0,21
Denny's,Grilled Shrimp Skewer,Sides,90,4,1
Denny's,Banana Split,Desserts,810,31,125
Denny's,Floats (Root Beer or Coca  -  Cola®),Desserts,430,17,69
Denny's,Oreo® Blender Blaster™,Shakes,890,44,113
Denny's,Fit Fare® Tilapia Ranchero,Entrees,450,19,40
Denny's,Senior Club Sandwich (add choices),Entrees,550,32,39
Denny's,Senior Scrambled Eggs & Cheddar Breakfast,Entrees,980,59,73
Denny's,Slam® Dribblers,Kid's Meals,410,11,74
Denny's,High Diving Veggies w/ ranch dressing,Kid's Meals,210,20,5
Denny's,Half Size Zesty Nachos,Appetizers,670,30,70
Denny's,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,Sandwiches,520,16,48
Denny's,Chicken Noodle Soup,Soups,140,4,35
Denny's,Seasoned Fries,French Fries,630,47,48
Denny's,Garlic Dinner Bread,Sides,170,9,21
Denny's,Sautéed Spinach,Sides,70,6,5
Denny's,Chocolate French Silk Pie,Desserts,770,57,59
Denny's,Hot Fudge Brownie A La Mode,Desserts,830,37,122
Denny's,Strawberry Topping,Desserts,60,0,14
Denny's,Sweet & Tangy BBQ Chicken w/ bread & veggies,Entrees,900,33,99
Denny's,Senior French Toast Slam® w/ egg (add choices),Entrees,550,37,35
Denny's,Track & Cheese (add side),Kid's Meals,300,9,45
Denny's,Bacon Cheddar Burger (add choices),Burgers,880,49,45
Denny's,Chicken Ranch Melt w/o dressing (add choices),Sandwiches,910,52,76
Denny's,Clam Chowder,Soups,270,17,24
Denny's,Vegetable Beef Soup,Soups,140,5,17
Denny's,Golden  -  Fried Shrimp,Sides,190,8,20
Denny's,Sautéed Spinach w/ Pico de Gallo & Bacon,Sides,110,8,6
Denny's,Chocolate Peanut Butter Silk Pie,Desserts,680,47,59
Denny's,"Ice Cream (Vanilla, Chocolate or Strawberry)",Desserts,290,15,34
